RequestId,MasterId,Description,BillCount,RequestedAmount,SMApprovedAmount,RTLApprovedAmount,BMApprovedAmount,MMApprovedAmount,SFEApprovedAmount,ProductName,TeamName,ExpenseDate,CreatedDate,RequestMonth,RequestorCadre,StatusId,Yr,Mo
7430,662,Toll Tax,1,330.0,330.0,330.0,330.0,,330.0,,,2026-03-18,2026-03-29 08:38:35.717,2026-03-01,AM,1,2026,3
7431,662,Toll Tax,7,490.0,490.0,490.0,490.0,,490.0,,,2026-03-18,2026-03-29 08:38:35.770,2026-03-01,AM,1,2026,3
7432,662,Toll Tax,1,210.0,210.0,210.0,210.0,,210.0,,,2026-03-24,2026-03-29 08:38:35.820,2026-03-01,AM,1,2026,3
7433,662,Toll Tax,1,360.0,360.0,360.0,360.0,,360.0,,,2026-03-26,2026-03-29 08:38:35.873,2026-03-01,AM,1,2026,3
7434,662,Toll Tax,1,420.0,420.0,420.0,420.0,,420.0,,,2026-03-26,2026-03-29 08:38:35.923,2026-03-01,AM,1,2026,3
7470,665,I visited my colleague father during his illness and brought juice as support gesture. The amount is,1,531.0,531.0,531.0,531.0,,531.0,,LEGENDS,2026-03-24,2026-03-29 10:29:35.563,2026-03-01,AM,1,2026,3
7471,665,Camps/Screening,1,1499.0,1499.0,1499.0,1499.0,,1499.0,BEMPION EZ,,2026-02-09,2026-03-29 10:29:35.617,2026-03-01,AM,1,2026,2
7472,665,Camps/Screening,1,2970.0,2970.0,2970.0,2970.0,,2970.0,Lowplat Plus,,2026-03-02,2026-03-29 10:29:35.667,2026-03-01,AM,1,2026,3
7483,666,Camps/Screening,1,1950.0,1950.0,1950.0,1950.0,,1950.0,"Avsar Plus,ERLI",,2026-02-26,2026-03-29 10:34:28.183,2026-03-01,AM,1,2026,2
7484,666,Camps/Screening,1,850.0,850.0,850.0,850.0,,850.0,Xcept,,2026-03-04,2026-03-29 10:34:28.260,2026-03-01,AM,1,2026,3
7485,666,Camps/Screening,1,2000.0,2000.0,2000.0,2000.0,,2000.0,Xcept,,2026-03-27,2026-03-29 10:34:28.340,2026-03-01,AM,1,2026,3
7486,666,&nbsp;,14,1420.0,1420.0,1420.0,1420.0,,950.0,,,2026-03-28,2026-03-29 10:34:28.420,2026-03-01,AM,1,2026,3
7487,666,&nbsp;,8,70341.0,70341.0,70341.0,70341.0,,70341.0,,,2026-03-28,2026-03-29 10:34:28.470,2026-03-01,AM,1,2026,3
7490,667,Camps/Screening,1,1350.0,1350.0,1350.0,1350.0,,1350.0,Xplended 5-10,,2026-03-10,2026-03-29 11:03:42.053,2026-03-01,AM,1,2026,3
7491,667,Camps/Screening,1,2020.0,2020.0,2020.0,2020.0,,2020.0,Xplended 5-10,,2026-03-17,2026-03-29 11:03:42.100,2026-03-01,AM,1,2026,3
7492,667,Camps/Screening,1,1520.0,1520.0,1520.0,1520.0,,1520.0,Xplended 5-10,,2026-03-25,2026-03-29 11:03:42.153,2026-03-01,AM,1,2026,3
7493,668,DOCTOR&#39;S PRINTING TO   ,1,2500.0,2500.0,2500.0,2500.0,,2500.0,"Aireez,Tiocap,Busonide,Histalis",,2026-03-03,2026-03-29 11:17:45.997,2026-03-01,AM,1,2026,3
7494,668,DOCTOR&#39;S PRINTING TO   ,1,2500.0,2500.0,2500.0,2500.0,,2500.0,"Aireez,Histalis",,2026-03-09,2026-03-29 11:17:46.050,2026-03-01,AM,1,2026,3
7498,670,WEEKLY MEETING WITH TEAM,1,2169.0,2169.0,2169.0,2169.0,,2169.0,,METABOLIZERS,2026-03-27,2026-03-29 13:46:03.403,2026-03-01,AM,1,2026,3
7499,670,Camps/Screening,1,1950.0,1950.0,1950.0,1950.0,,1950.0,Inosita Plus,,2026-02-16,2026-03-29 13:46:03.460,2026-03-01,AM,1,2026,2
7500,670,Camps/Screening,1,881.0,881.0,881.0,881.0,,881.0,Inosita Plus,,2026-02-23,2026-03-29 13:46:03.527,2026-03-01,AM,1,2026,2
7501,670,FUEL RECEIPTS,3,18000.0,18000.0,18000.0,18000.0,,18000.0,,,2026-03-27,2026-03-29 13:46:03.590,2026-03-01,AM,1,2026,3
7502,671,Monthly meeting with team ,1,4210.0,,4210.0,4210.0,,4210.0,,Strikers (R),2026-02-18,2026-03-29 13:55:00.853,2026-03-01,SM,1,2026,2
7503,671,PRESENTATIONS TO   DR. Zahid Khan,1,11490.0,,11490.0,11490.0,,11490.0,VANZAK,,2026-02-16,2026-03-29 13:55:00.920,2026-03-01,SM,1,2026,2
7504,671,BOOKS TO   Dr. Saima Parveen Memon Goth,1,2800.0,,2800.0,2800.0,,2800.0,VANZAK,,2026-03-12,2026-03-29 13:55:00.983,2026-03-01,SM,1,2026,3
7505,671,Gift to Dr. Tahir Naeem ,1,409.0,,409.0,409.0,,409.0,VANZAK,,2026-03-20,2026-03-29 13:55:01.067,2026-03-01,SM,1,2026,3
7506,671,DOCTOR&#39;S PRINTING TO   Lady Rafat Medical Centre,1,11000.0,,11000.0,11000.0,,11000.0,VANZAK,,2026-03-04,2026-03-29 13:55:01.127,2026-03-01,SM,1,2026,3
7509,619,Camps/Screening,1,1350.0,1350.0,1350.0,1350.0,,1350.0,Eglaro Family,,2026-03-02,2026-03-29 14:53:18.653,2026-03-01,AM,1,2026,3
7510,619,Camps/Screening,1,1060.0,1060.0,1060.0,1060.0,,1060.0,Erlina Plus XR,,2026-03-25,2026-03-29 14:53:18.713,2026-03-01,AM,1,2026,3
7511,619,Camps/Screening,1,980.0,980.0,980.0,980.0,,980.0,Telsarta-A,,2026-03-26,2026-03-29 14:53:18.767,2026-03-01,AM,1,2026,3
7512,619,PAPER ROLLS FOR ECG ,1,1000.0,1000.0,1000.0,1000.0,,1000.0,Telsarta-A,,2026-03-18,2026-03-29 14:53:18.820,2026-03-01,AM,1,2026,3
7513,619,Toll Tax During Field Work,21,1680.0,1680.0,1680.0,1680.0,,1680.0,,,2026-03-10,2026-03-29 14:53:18.877,2026-03-01,AM,1,2026,3
7543,673,Monthly meeting with team & SM SB,1,500.0,500.0,500.0,500.0,,500.0,,METABOLIZERS,2026-03-04,2026-03-29 19:16:19.893,2026-03-01,AM,1,2026,3
7544,673,Lunch with Team in outstation,1,590.0,590.0,590.0,590.0,,590.0,,METABOLIZERS,2026-03-25,2026-03-29 19:16:19.947,2026-03-01,AM,1,2026,3
7545,673,Gift to ,1,2050.0,2050.0,2050.0,2050.0,,2050.0,Inosita Plus,,2026-03-18,2026-03-29 19:16:19.997,2026-03-01,AM,1,2026,3
7546,673,Camps/Screening,1,1860.0,1860.0,1860.0,1860.0,,1860.0,Inosita Plus,,2026-03-25,2026-03-29 19:16:20.050,2026-03-01,AM,1,2026,3
7547,674,DOCTOR&#39;S PRINTING TO   Dr. Najma Begum HOD Thq Hospital Khwazakhela,1,3500.0,3500.0,3500.0,3500.0,,3500.0,"Adfolic OD,FEMOVA",,2026-03-12,2026-03-29 21:57:01.763,2026-03-01,AM,1,2026,3
7548,674,DOCTOR&#39;S PRINTING TO   Dr. Saima Khan King Hospital Saidu sharif Swat,1,1500.0,1500.0,1500.0,1500.0,,1500.0,Adfolic OD,,2026-03-16,2026-03-29 21:57:01.820,2026-03-01,AM,1,2026,3
7550,676,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,4500.0,4500.0,4500.0,4500.0,,4500.0,"Avsar,Xplended EZ",,2026-03-10,2026-03-29 23:58:25.320,2026-03-01,AM,1,2026,3
8511,775,Camps/Screening,1,2990.0,2990.0,2990.0,2990.0,,2990.0,Xilica,,2026-03-25,2026-03-30 09:40:05.550,2026-03-01,AM,1,2026,3
8512,775,Camps/Screening,2,1800.0,1800.0,1800.0,1800.0,,1800.0,Estar,,2026-03-30,2026-03-30 09:40:05.603,2026-03-01,AM,1,2026,3
8513,776,Meeting with team ,1,2800.0,2800.0,2800.0,2800.0,,2800.0,,BRAVO,2026-03-26,2026-03-30 09:53:04.700,2026-03-01,AM,1,2026,3
8514,776,Camps/Screening,1,900.0,900.0,900.0,900.0,,900.0,Avsar Plus,,2026-03-25,2026-03-30 09:53:04.753,2026-03-01,AM,1,2026,3
8515,776,Camps/Screening,1,1300.0,1300.0,1300.0,1300.0,,1300.0,Avsar Plus,,2026-03-16,2026-03-30 09:53:04.803,2026-03-01,AM,1,2026,3
8516,777,BANNERS TO   ,1,1850.0,1850.0,1850.0,1850.0,,1850.0,Adfolic OD,,2026-03-24,2026-03-30 09:53:09.800,2026-03-01,AM,1,2026,3
8517,777,Camps/Screening,1,1150.0,1150.0,1150.0,1150.0,,1150.0,Adfolic OD,,2026-03-10,2026-03-30 09:53:09.853,2026-03-01,AM,1,2026,3
8518,777,Camps/Screening,1,1540.0,1540.0,1540.0,1540.0,,1540.0,Adfolic OD,,2026-03-18,2026-03-30 09:53:09.903,2026-03-01,AM,1,2026,3
8519,777,Camps/Screening,4,420.0,420.0,420.0,420.0,,420.0,Ferfer,,2026-03-11,2026-03-30 09:53:09.957,2026-03-01,AM,1,2026,3
8520,754,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,1820.0,1820.0,1820.0,1820.0,,1820.0,Erli Plus XR,,2026-03-18,2026-03-30 09:56:28.740,2026-03-01,AM,1,2026,3
8521,754,Camps/Screening,1,1770.0,1770.0,1770.0,1770.0,,1770.0,Erli Plus,,2026-03-28,2026-03-30 09:56:28.790,2026-03-01,AM,1,2026,3
8522,754,Camps/Screening,1,1380.0,1380.0,1380.0,1380.0,,1380.0,Gouric,,2026-03-30,2026-03-30 09:56:28.840,2026-03-01,AM,1,2026,3
8523,754,FUEL SLIPS,9,35986.0,35986.0,35986.0,35986.0,,35986.0,,,2026-03-30,2026-03-30 09:56:28.893,2026-03-01,AM,1,2026,3
8524,754,TOLL SLIPS,26,1800.0,1800.0,1800.0,1800.0,,1800.0,,,2026-03-27,2026-03-30 09:56:28.943,2026-03-01,AM,1,2026,3
8532,752,Gift to ,1,650.0,650.0,650.0,650.0,,650.0,Xplended 20,,2026-03-06,2026-03-30 09:57:51.013,2026-03-01,AM,1,2026,3
8533,752,Gift to Dr.Owais Mehmood,1,1200.0,1200.0,1200.0,1200.0,,1200.0,Xplended 20,,2026-03-12,2026-03-30 09:57:51.063,2026-03-01,AM,1,2026,3
8534,752,Camps/Screening,1,1200.0,1200.0,1200.0,1200.0,,1200.0,Xplended 20,,2026-03-12,2026-03-30 09:57:51.117,2026-03-01,AM,1,2026,3
8535,752,DOCTOR&#39;S PRINTING TO Dr.Muhammad Waqar Ahmed Bajwa,1,750.0,750.0,750.0,750.0,,750.0,ANPLAG,,2026-03-12,2026-03-30 09:57:51.167,2026-03-01,AM,1,2026,3
8536,752,Gift to Dr.Mubashir Hassan,1,1000.0,1000.0,1000.0,1000.0,,1000.0,Xplended 20,,2026-03-30,2026-03-30 09:57:51.217,2026-03-01,AM,1,2026,3
8537,752,Tool & Parking Bill,26,940.0,940.0,940.0,940.0,,790.0,,,2026-03-30,2026-03-30 09:57:51.270,2026-03-01,AM,1,2026,3
8538,752,Fuel Bill,6,35357.0,35357.0,35357.0,35357.0,,35357.0,,,2026-03-30,2026-03-30 09:57:51.320,2026-03-01,AM,1,2026,3
7594,616,Camps/Screening,1,1480.0,,1480.0,1480.0,1480.0,1480.0,"Adfolic OD,FEMOVA",,2026-03-13,2026-03-30 00:14:13.623,2026-03-01,SM,1,2026,3
7595,616,Camps/Screening,1,1450.0,,1450.0,1450.0,1450.0,1450.0,"Adfolic OD,FEMOVA",,2026-03-02,2026-03-30 00:14:13.677,2026-03-01,SM,1,2026,3
7596,616,Camps/Screening,1,1600.0,,1600.0,1600.0,1600.0,1600.0,"Adfolic OD,Ferfer",,2026-03-17,2026-03-30 00:14:13.727,2026-03-01,SM,1,2026,3
7597,616,Camps/Screening,1,2700.0,,2700.0,2700.0,2700.0,2700.0,"Adfolic OD,Ferfer",,2026-03-19,2026-03-30 00:14:13.777,2026-03-01,SM,1,2026,3
7598,616,Camps/Screening,1,1400.0,,1400.0,1400.0,1400.0,1400.0,"Adfolic OD,Ferfer,Evofix Cap",,2026-03-25,2026-03-30 00:14:13.833,2026-03-01,SM,1,2026,3
7599,616,Camps/Screening,1,1800.0,,1800.0,1800.0,1800.0,1800.0,"Adfolic OD,Ferfer,FEMOVA",,2026-02-26,2026-03-30 00:14:13.883,2026-03-01,SM,1,2026,2
7600,616,Camps/Screening,1,2100.0,,2100.0,2100.0,2100.0,2100.0,"Adfolic OD,Ferfer,FEMOVA",,2026-03-26,2026-03-30 00:14:13.937,2026-03-01,SM,1,2026,3
7601,616,Camps/Screening,1,1499.0,,1499.0,1499.0,1499.0,1499.0,"Adfolic OD,Ferfer",,2026-03-06,2026-03-30 00:14:13.993,2026-03-01,SM,1,2026,3
7602,616,Camps/Screening,1,1201.0,,1201.0,1201.0,1201.0,1201.0,"Adfolic,Ferfer,FEMOVA",,2026-03-09,2026-03-30 00:14:14.060,2026-03-01,SM,1,2026,3
7603,616,Camps/Screening,1,981.0,,981.0,981.0,981.0,981.0,"Adfolic OD,Ferfer,FEMOVA",,2026-03-11,2026-03-30 00:14:14.117,2026-03-01,SM,1,2026,3
7604,616,Camps/Screening,1,3100.0,,3100.0,3100.0,3100.0,3100.0,"Adfolic OD,FEMOVA",,2026-03-13,2026-03-30 00:14:14.170,2026-03-01,SM,1,2026,3
7605,616,Camps/Screening,1,2800.0,,2800.0,2800.0,2800.0,2800.0,"Adfolic OD,FEMOVA",,2026-03-18,2026-03-30 00:14:14.220,2026-03-01,SM,1,2026,3
7606,616,Camps/Screening,1,1200.0,,1200.0,1200.0,1200.0,1200.0,"Adfolic,FEMOVA",,2026-03-12,2026-03-30 00:14:14.273,2026-03-01,SM,1,2026,3
7607,616,Camps/Screening,1,1350.0,,1350.0,1350.0,1350.0,1350.0,"Adfolic OD,FEMOVA",,2026-03-16,2026-03-30 00:14:14.323,2026-03-01,SM,1,2026,3
7608,616,Camps/Screening,1,1950.0,,1950.0,1950.0,1950.0,1950.0,"Adfolic OD,Ferfer,FEMOVA",,2026-03-09,2026-03-30 00:14:14.377,2026-03-01,SM,1,2026,3
7609,616,Camps/Screening,1,1600.0,,1600.0,1600.0,1600.0,1600.0,"Adfolic OD,Ferfer,FEMOVA",,2026-03-16,2026-03-30 00:14:14.427,2026-03-01,SM,1,2026,3
7610,616,Camps/Screening,1,1200.0,,1200.0,1200.0,1200.0,1200.0,"Adfolic OD,Evofix Cap",,2026-03-07,2026-03-30 00:14:14.480,2026-03-01,SM,1,2026,3
7611,616,&;amp;nbsp;,11,1050.0,,1050.0,1050.0,1050.0,910.0,,,2026-03-26,2026-03-30 00:14:14.530,2026-03-01,SM,1,2026,3
7612,616,&;amp;nbsp;,6,40210.0,,40210.0,40210.0,40210.0,40210.0,,,2026-03-26,2026-03-30 00:14:14.583,2026-03-01,SM,1,2026,3
7619,675,MEDICAL/SURGICAL EQUIPMENTS TO   ECG electrodes ,1,2250.0,2250.0,2250.0,2250.0,,2250.0,Xplended 20,,2026-03-07,2026-03-30 00:18:31.043,2026-03-01,AM,1,2026,3
7620,675,"PAPER ROLLS FOR ECG & SPIROMETER TO   Roul, Jel, NBP",1,2700.0,2700.0,2700.0,2700.0,,2700.0,"SACVIN,Xplended 5-10",,2026-03-16,2026-03-30 00:18:31.093,2026-03-01,AM,1,2026,3
7622,680,DOCTOR&#39;S PRINTING TO   ,1,5000.0,5000.0,5000.0,5000.0,,5000.0,Avsar,,2026-03-09,2026-03-30 00:27:25.477,2026-03-01,AM,1,2026,3
7636,683,Camps/Screening,1,1400.0,1400.0,1400.0,1400.0,,1400.0,Lowplat Plus,,2026-03-02,2026-03-30 00:34:37.253,2026-03-01,AM,1,2026,3
7637,683,Gift to ,1,719.0,719.0,719.0,719.0,,719.0,Dapwiz,,2026-03-10,2026-03-30 00:34:37.303,2026-03-01,AM,1,2026,3
7638,683,Camps/Screening,1,1840.0,1840.0,1840.0,1840.0,,1840.0,Lowplat Plus,,2026-03-15,2026-03-30 00:34:37.357,2026-03-01,AM,1,2026,3
7650,672,Monthly meeting and souvenior on highest acheivment.,1,4701.0,,,0.0,0.0,4701.0,,LEGENDS,2026-03-13,2026-03-30 00:37:58.917,2026-03-01,SM,1,2026,3
7651,672,RTDs TO  sicvd sukkur clinical fellows,1,11235.0,,,0.0,0.0,11235.0,Lowplat Plus,,2026-03-26,2026-03-30 00:37:58.970,2026-03-01,SM,1,2026,3
7652,672,BOOKS TO   dr laila zehra and dr sehwani PUMHS Nawabshah,1,7450.0,,,0.0,0.0,7450.0,Lowplat Plus,,2026-03-07,2026-03-30 00:37:59.057,2026-03-01,SM,1,2026,3
7653,672,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,6100.0,,,0.0,0.0,6100.0,Dapwiz,,2026-03-06,2026-03-30 00:37:59.127,2026-03-01,SM,1,2026,3
7658,684,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,2450.0,2450.0,2450.0,2450.0,,2450.0,Nise,,2026-03-02,2026-03-30 00:41:19.907,2026-03-01,AM,1,2026,3
7659,684,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,1100.0,1100.0,1100.0,1100.0,,1100.0,Kalsob,,2026-03-10,2026-03-30 00:41:19.957,2026-03-01,AM,1,2026,3
7660,684,Camps/Screening,1,1450.0,1450.0,1450.0,1450.0,,1450.0,Nise,,2026-03-09,2026-03-30 00:41:20.010,2026-03-01,AM,1,2026,3
7661,684,Fuel Reimbursement Amount  ,7,68843.0,68843.0,68843.0,68843.0,,68843.0,,,2026-03-30,2026-03-30 00:41:20.063,2026-03-01,AM,1,2026,3
7662,685,Gift to ,1,2401.0,2401.0,2401.0,2401.0,,2401.0,Klevra,,2026-03-22,2026-03-30 00:41:52.897,2026-03-01,AM,1,2026,3
7663,685,Gift to ,1,2521.0,2521.0,2521.0,2521.0,,2521.0,Evokalm,,2026-03-26,2026-03-30 00:41:52.947,2026-03-01,AM,1,2026,3
7664,685,&nbsp;,6,330.0,330.0,330.0,330.0,,330.0,,,2026-03-30,2026-03-30 00:41:53.000,2026-03-01,AM,1,2026,3
7665,685,&nbsp;,6,26492.0,26492.0,26492.0,26492.0,,26492.0,,,2026-03-30,2026-03-30 00:41:53.050,2026-03-01,AM,1,2026,3
7709,687,Dinner With Team,1,1900.0,1900.0,1900.0,1900.0,,1900.0,,TRANSFORMERS,2026-03-29,2026-03-30 00:59:51.080,2026-03-01,AM,1,2026,3
7710,687,Camps/Screening,1,1500.0,1500.0,1500.0,1500.0,,1500.0,Erli Plus,,2026-03-29,2026-03-30 00:59:51.130,2026-03-01,AM,1,2026,3
7711,687,Camps/Screening,1,1561.0,1561.0,1561.0,1561.0,,1561.0,"Gouric,Erli Plus",,2026-03-29,2026-03-30 00:59:51.183,2026-03-01,AM,1,2026,3
7712,688,Camps/Screening,2,4410.0,4410.0,4410.0,4410.0,,4410.0,"Evokalm,Klevra,Duzalta,AGOVIZ",,2026-03-25,2026-03-30 01:01:40.547,2026-03-01,AM,1,2026,3
7713,688,&nbsp;,6,420.0,420.0,420.0,420.0,,420.0,,,2026-03-28,2026-03-30 01:01:40.627,2026-03-01,AM,1,2026,3
7718,690,PAPER ROLLS FOR ECG & SPIROMETER TO   ,1,4800.0,4800.0,4800.0,4800.0,,4800.0,Lowplat Plus,,2026-03-30,2026-03-30 01:09:55.963,2026-03-01,AM,1,2026,3
7725,692,Monthly meeting with team & SM SB,1,4260.0,,4260.0,4260.0,4260.0,4260.0,,MAVERICKS,2026-03-05,2026-03-30 01:12:47.927,2026-03-01,SM,1,2026,3
7726,692,DOCTOR&#39;S PRINTING TO   ,1,5500.0,,5500.0,5500.0,5500.0,5500.0,Duzalta,,2026-03-06,2026-03-30 01:12:47.980,2026-03-01,SM,1,2026,3
7727,692,DOCTOR&#39;S PRINTING TO   ,1,5000.0,,5000.0,5000.0,5000.0,5000.0,Evokalm,,2026-03-06,2026-03-30 01:12:48.083,2026-03-01,SM,1,2026,3
7728,692,Camps/Screening,1,4071.0,,4071.0,4071.0,4071.0,4071.0,Evokalm,,2026-03-07,2026-03-30 01:12:48.187,2026-03-01,SM,1,2026,3
7729,692,&nbsp;,12,2750.0,,2750.0,2750.0,2750.0,2750.0,,,2026-03-30,2026-03-30 01:12:48.240,2026-03-01,SM,1,2026,3
7732,689,Monthly meeting with team & SM SB,1,2600.0,2600.0,2600.0,2600.0,,2600.0,,METABOLIZERS,2026-03-24,2026-03-30 01:16:29.557,2026-03-01,AM,1,2026,3
7733,689,DOCTOR&#39;S PRINTING TO   Suresh Kumar,1,2400.0,2400.0,2400.0,2400.0,,2400.0,Inosita Plus,,2026-03-26,2026-03-30 01:16:29.687,2026-03-01,AM,1,2026,3
7746,693,DOCTOR&#39;S PRINTING TO   ,1,7800.0,,7800.0,7800.0,7800.0,7800.0,Nise,,2026-03-12,2026-03-30 01:22:34.000,2026-03-01,SM,1,2026,3
7747,693,Camps/Screening,1,5229.0,,5229.0,5229.0,5229.0,5229.0,Kalsob,,2026-03-12,2026-03-30 01:22:34.053,2026-03-01,SM,1,2026,3
7748,693,Camps/Screening,1,1800.0,,1800.0,1800.0,1800.0,1800.0,Kalsob,,2026-03-13,2026-03-30 01:22:34.103,2026-03-01,SM,1,2026,3
7749,693,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,2050.0,,2050.0,2050.0,2050.0,2050.0,Nise,,2026-03-13,2026-03-30 01:22:34.157,2026-03-01,SM,1,2026,3
7750,693,Camps/Screening,1,1900.0,,1900.0,1900.0,1900.0,1900.0,Thewril,,2026-03-16,2026-03-30 01:22:34.207,2026-03-01,SM,1,2026,3
7751,693,Camps/Screening,1,1740.0,,1740.0,1740.0,1740.0,1740.0,Kalsob,,2026-03-05,2026-03-30 01:22:34.260,2026-03-01,SM,1,2026,3
7752,693,Camps/Screening,1,1750.0,,1750.0,1750.0,1750.0,1750.0,Nise,,2026-03-05,2026-03-30 01:22:34.310,2026-03-01,SM,1,2026,3
7753,693,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,1650.0,,1650.0,1650.0,1650.0,1650.0,Nise,,2026-03-06,2026-03-30 01:22:34.363,2026-03-01,SM,1,2026,3
7754,693,DOCTOR&#39;S PRINTING TO   ,1,4400.0,,4400.0,4400.0,4400.0,4400.0,Nise,,2026-03-05,2026-03-30 01:22:34.417,2026-03-01,SM,1,2026,3
7755,693,Camps/Screening,1,1500.0,,1500.0,1500.0,1500.0,1500.0,Thewril,,2026-03-08,2026-03-30 01:22:34.467,2026-03-01,SM,1,2026,3
7756,693,Tooling ,18,900.0,,900.0,900.0,900.0,900.0,,,2026-03-30,2026-03-30 01:22:34.520,2026-03-01,SM,1,2026,3
7757,693,Fuel Reimbursement Amount  ,11,69196.0,,69196.0,69196.0,69196.0,69196.0,,,2026-03-30,2026-03-30 01:22:34.570,2026-03-01,SM,1,2026,3
7758,691,Camps/Screening,1,800.0,800.0,800.0,800.0,,800.0,Avsar,,2026-03-26,2026-03-30 01:30:49.187,2026-03-01,AM,1,2026,3
7759,691,Camps/Screening,1,1500.0,1500.0,1500.0,1500.0,,1500.0,Avsar,,2026-03-17,2026-03-30 01:30:49.240,2026-03-01,AM,1,2026,3
7760,691,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,1200.0,1200.0,1200.0,1200.0,,1200.0,Avsar,,2026-03-17,2026-03-30 01:30:49.290,2026-03-01,AM,1,2026,3
7761,691,Camps/Screening,1,1440.0,1440.0,1440.0,1440.0,,1440.0,Avsar,,2026-03-13,2026-03-30 01:30:49.343,2026-03-01,AM,1,2026,3
7762,694,BOOKS TO   CMDT,1,3300.0,3300.0,3300.0,3300.0,,3300.0,Gouric,,2026-03-09,2026-03-30 01:44:21.923,2026-03-01,AM,1,2026,3
7763,694,Electronic Equipment,1,1650.0,1650.0,1650.0,1650.0,,1650.0,Tansin Family,,2026-03-23,2026-03-30 01:44:21.977,2026-03-01,AM,1,2026,3
7764,694,MTAG,1,1010.0,1010.0,1010.0,1010.0,,1010.0,,,2026-03-04,2026-03-30 01:44:22.027,2026-03-01,AM,1,2026,3
7765,695,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,4900.0,4900.0,4900.0,4900.0,,4900.0,Lowplat,,2026-03-16,2026-03-30 01:46:43.303,2026-03-01,AM,1,2026,3
7772,679,DOCTOR&#39;S PRINTING TO   VISITING CARD,1,5000.0,5000.0,5000.0,5000.0,,5000.0,Lowplat Plus,,2026-03-30,2026-03-30 01:53:25.333,2026-03-01,AM,1,2026,3
7773,697,Breakfast Meeting for Team Motivation,1,2160.0,2160.0,2160.0,2160.0,,2160.0,,METABOLIZERS,2026-03-24,2026-03-30 01:59:21.870,2026-03-01,AM,1,2026,3
7774,697,Purchase lancets for camp.,1,500.0,500.0,500.0,500.0,,500.0,Inosita Plus 50/850,,2026-02-02,2026-03-30 01:59:21.923,2026-03-01,AM,1,2026,2
7775,697,Given one commercial pack of Fasteso to Dr Ijaz Ahmed,1,464.0,464.0,464.0,464.0,,464.0,Fasteso,,2026-03-03,2026-03-30 01:59:21.973,2026-03-01,AM,1,2026,3
7776,697,Provide two Rims for Medical Ward to Dr Sami Ullah.,1,1720.0,1720.0,1720.0,1720.0,,1720.0,Inosita Plus,,2026-03-17,2026-03-30 01:59:22.027,2026-03-01,AM,1,2026,3
7777,697,Tolls,4,280.0,280.0,280.0,280.0,,280.0,,,2026-03-26,2026-03-30 01:59:22.077,2026-03-01,AM,1,2026,3
7778,698,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,2388.0,2388.0,2388.0,2388.0,,2388.0,Adfolic OD,,2026-03-16,2026-03-30 02:03:27.010,2026-03-01,AM,1,2026,3
7779,698,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,2475.0,2475.0,2475.0,2475.0,,2475.0,Adfolic OD,,2026-03-10,2026-03-30 02:03:27.063,2026-03-01,AM,1,2026,3
7792,700,Camps/Screening CP Packs as a samples,1,1470.0,1470.0,1470.0,1470.0,,1470.0,Xcept,,2026-03-09,2026-03-30 02:19:57.573,2026-03-01,AM,1,2026,3
7793,700,INTERNET Bill,1,2519.0,2519.0,2519.0,2519.0,,2519.0,ERLI,,2026-03-13,2026-03-30 02:19:57.623,2026-03-01,AM,1,2026,3
7794,700,Camps/Screening,1,880.0,880.0,880.0,880.0,,880.0,Avsar Plus,,2026-03-12,2026-03-30 02:19:57.677,2026-03-01,AM,1,2026,3
7842,712,Monthly meeting with team & SM SB,1,1150.0,1150.0,1150.0,1150.0,,1150.0,,TITANS,2026-03-30,2026-03-30 03:21:55.717,2026-03-01,AM,1,2026,3
7843,712,DOCTOR&#39;S PRINTING TO   ,1,2800.0,2800.0,2800.0,2800.0,,2800.0,Estar,,2026-03-26,2026-03-30 03:21:55.767,2026-03-01,AM,1,2026,3
7844,713,Camps/Screening,1,1070.0,1070.0,1070.0,1070.0,,1070.0,Orslim,,2026-03-05,2026-03-30 03:22:06.650,2026-03-01,AM,1,2026,3
7845,713,Camps/Screening,1,560.0,560.0,560.0,560.0,,560.0,SheVit,,2026-03-09,2026-03-30 03:22:06.700,2026-03-01,AM,1,2026,3
7846,713,Camps/Screening,1,1070.0,1070.0,1070.0,1070.0,,1070.0,K1000 Plus Sachet,,2026-03-10,2026-03-30 03:22:06.753,2026-03-01,AM,1,2026,3
7847,713,Camps/Screening,1,1200.0,1200.0,1200.0,1200.0,,1200.0,Orslim,,2026-03-25,2026-03-30 03:22:06.803,2026-03-01,AM,1,2026,3
7848,713,Camps/Screening,1,1090.0,1090.0,1090.0,1090.0,,1090.0,K1000,,2026-03-28,2026-03-30 03:22:06.853,2026-03-01,AM,1,2026,3
