Yr,Mo,ProductName,TeamName,Revenue,Units,Product,RequestorTeams,PromoSpend,Requests
2025,11,ERLINA PLUS XR,NAVIGATORS,5660682.4350000005,21010.0,ERLINA PLUS XR,NAVIGATORS,660115.0,9
2025,11,ESTAR,MAVERICKS,16005964.0961,54408.0,ESTAR,MAVERICKS,347020.0,4
2025,11,ESTAR,TITANS,38188679.077,88453.0,ESTAR,TITANS,1243941.0,26
2025,11,EVOKALM,MAVERICKS,9280039.4217,34475.0,EVOKALM,MAVERICKS,783441.0,12
2025,11,EVOPRIDE,WINNERS,15362070.1532,25957.0,EVOPRIDE,WINNERS,31400.0,3
2025,11,EVOPRIDE PLUS,WINNERS,21825867.1886,50840.0,EVOPRIDE PLUS,WINNERS,17720.0,1
2025,11,FEMOVA,GLADIATORS,16730771.9537,15602.0,FEMOVA,GLADIATORS,1139022.2,11
2025,11,FERFER,GLADIATORS,19943444.6181,26556.0,FERFER,GLADIATORS,1300830.05,20
2025,11,INOSITA,METABOLIZERS,13523767.682,13409.0,INOSITA,METABOLIZERS,556424.0,3
2025,11,INOSITA PLUS,METABOLIZERS,97796242.3005,93912.0,INOSITA PLUS,METABOLIZERS,3634340.7,37
2025,11,INOSITA PLUS,WINNERS,35082083.5525,57948.0,INOSITA PLUS,WINNERS,2529617.0,5
2025,11,KALSOB,BONE SAVIORS,33612283.589,54089.0,KALSOB,BONE SAVIORS,5660179.3,23
2025,11,KLEVRA,MAVERICKS,9282104.3661,8342.0,KLEVRA,MAVERICKS,33000.0,1
2025,11,LOWPLAT,CHALLENGERS,86293471.60420002,366086.0,LOWPLAT,CHALLENGERS,69798.0,1
2025,11,LOWPLAT PLUS,LEGENDS,109931561.0271,435571.0,LOWPLAT PLUS,LEGENDS,123500.0,1
2025,11,NISE,BONE SAVIORS,70014968.775,270002.0,NISE,BONE SAVIORS,4293024.8,37
2025,11,ONITA,ELITE,14357074.6,12186.0,ONITA,ELITE,345668.0,1
2025,11,OPT-D,ELITE,39817314.0266,173785.0,OPT-D,ELITE,709388.0,7
2025,11,ORSLIM,WARRIORS,70927603.7775,32644.0,ORSLIM,WARRIORS,2603635.6,21
2025,11,PARIDOPA,TITANS,9835932.8685,6251.0,PARIDOPA,TITANS,519660.0,2
2025,11,RETZOLE,WARRIORS,2693255.6,1512.0,RETZOLE,WARRIORS,705787.0,9
2025,11,SACVIN,ALPHA,49513138.6455,35634.0,SACVIN,ALPHA,821396.0,9
2025,11,SHEVIT,WARRIORS,9898650.3567,20013.0,SHEVIT,WARRIORS,998230.6,7
2025,11,SPARLIV,TITANS,3831956.2362,4861.0,SPARLIV,TITANS,400000.0,1
2025,11,TELSARTA-A,NAVIGATORS,20906272.4718,49858.0,TELSARTA-A,NAVIGATORS,305765.0,5
2025,11,THEWRIL,BONE SAVIORS,5101131.009,8613.0,THEWRIL,BONE SAVIORS,399656.0,5
2025,11,TREATAN,METABOLIZERS,11867937.7947,28579.0,TREATAN,METABOLIZERS,1190679.0,9
2025,11,VOXAMINE,TITANS,7486081.5504,16503.0,VOXAMINE,TITANS,93250.0,3
2025,11,XCEPT,BRAVO,48984266.5591,88117.0,XCEPT,BRAVO,100254.9,3
2025,11,XILICA,TITANS,13867546.1338,34267.0,XILICA,TITANS,1107969.0,16
2025,11,ZIBES,ALPHA,6984187.43,47608.0,ZIBES,ALPHA,284109.14,6
2025,12,ANPLAG,CHAMPIONS,47987705.6595,34815.0,ANPLAG,CHAMPIONS,3644089.0,28
2025,12,ARBI,WINNERS,4402675.4317,12485.0,ARBI,WINNERS,125499.4,3
2025,12,AVSAR,CHALLENGERS,176688339.72300002,389464.0,AVSAR,CHALLENGERS,9392056.86,56
2025,12,AVSAR PLUS,BRAVO,58394152.05850001,129854.0,AVSAR PLUS,BRAVO,850953.5,14
2025,12,DAPWIZ PLUS XR,LEGENDS,2502883.8955,5488.0,DAPWIZ PLUS XR,LEGENDS,1692428.1,20
2025,12,ERLINA,WINNERS,27899773.958,48021.0,ERLINA,WINNERS,44840.0,4
2025,12,ESTAR,MAVERICKS,17353479.0573,59004.0,ESTAR,MAVERICKS,1164415.0,12
2025,12,ESTAR,TITANS,41792474.8625,96685.0,ESTAR,TITANS,2801515.38,17
2025,12,EVOKALM,MAVERICKS,10665991.7268,40041.0,EVOKALM,MAVERICKS,1816934.4,22
2025,12,EVOPRIDE,WINNERS,13972911.6801,25745.0,EVOPRIDE,WINNERS,444676.36,10
2025,12,EVOPRIDE PLUS,WINNERS,23582967.6429,54820.0,EVOPRIDE PLUS,WINNERS,3101854.5,20
2025,12,FEMOVA,GLADIATORS,16622672.3588,15513.0,FEMOVA,GLADIATORS,1336512.35,15
2025,12,FERFER,GLADIATORS,19336016.1204,25744.0,FERFER,GLADIATORS,1813327.5,20
2025,12,INOSITA,METABOLIZERS,14880093.03,14431.0,INOSITA,METABOLIZERS,548250.0,3
2025,12,INOSITA PLUS,METABOLIZERS,111631490.8715,108076.0,INOSITA PLUS,METABOLIZERS,5762123.36,31
2025,12,KALSOB,BONE SAVIORS,34374300.6555,55352.0,KALSOB,BONE SAVIORS,1069042.1,21
2025,12,NISE,BONE SAVIORS,70936857.626,273645.0,NISE,BONE SAVIORS,2267624.2800000003,25
2025,12,OPT-D,ELITE,39769582.4542,172177.0,OPT-D,ELITE,151606.0,1
2025,12,ORSLIM,WARRIORS,68133060.691,31356.0,ORSLIM,WARRIORS,218857.4,6
2025,12,PARIDOPA,TITANS,11692781.579,7138.0,PARIDOPA,TITANS,105251.0,1
2025,12,RETZOLE,WARRIORS,4143840.1,2341.0,RETZOLE,WARRIORS,2118097.8,18
2025,12,SPARLIV,TITANS,3979715.0214,5043.0,SPARLIV,TITANS,216042.0,1
2025,12,THEWRIL,BONE SAVIORS,5013040.8095,8476.0,THEWRIL,BONE SAVIORS,1367552.5,18
2025,12,TREATAN,METABOLIZERS,12178911.9367,30470.0,TREATAN,METABOLIZERS,2639063.76,8
2025,12,VOXAMINE,TITANS,8077681.6144,17655.0,VOXAMINE,TITANS,635065.38,6
2025,12,XCEPT,BRAVO,51805219.594,92582.0,XCEPT,BRAVO,131330.0,2
2025,12,XILICA,TITANS,14552507.3484,35936.0,XILICA,TITANS,1742311.4,11
2025,12,ZIBES,ALPHA,7762320.4027,55405.0,ZIBES,ALPHA,440300.0,12
2025,12,ZILERO,CHAMPIONS,1980739.513,2368.0,ZILERO,CHAMPIONS,88400.0,1
2026,1,ANPLAG,CHAMPIONS,50054264.287,36451.0,ANPLAG,CHAMPIONS,7058895.0,19
2026,1,AVSAR,CHALLENGERS,181968047.0955,400885.0,AVSAR,CHALLENGERS,11224785.4,70
2026,1,AVSAR PLUS,BRAVO,60557677.0381,134456.0,AVSAR PLUS,BRAVO,1759225.3199999998,29
2026,1,BYVAS,LEGENDS,35714504.042,127359.0,BYVAS,LEGENDS,416837.0,5
2026,1,ERLINA,WINNERS,19377169.602,30381.0,ERLINA,WINNERS,3850332.4,21
2026,1,ESTAR,MAVERICKS,17866943.2418,60709.0,ESTAR,MAVERICKS,150000.0,1
2026,1,ESTAR,TITANS,41397803.0542,95958.0,ESTAR,TITANS,1410312.02,14
2026,1,EVOPRIDE,WINNERS,17228941.0046,28665.0,EVOPRIDE,WINNERS,129832.24,6
2026,1,FEMOVA,GLADIATORS,14907455.3929,13899.0,FEMOVA,GLADIATORS,2905922.6,24
2026,1,FERFER,GLADIATORS,17165560.859,22877.0,FERFER,GLADIATORS,1674969.7,34
2026,1,INOSITA PLUS,METABOLIZERS,107460640.53,103584.0,INOSITA PLUS,METABOLIZERS,794538.0,8
2026,1,INOSITA PLUS,WINNERS,33877123.9515,55703.0,INOSITA PLUS,WINNERS,2368738.0,3
2026,1,KALSOB,BONE SAVIORS,34073815.6522,54859.0,KALSOB,BONE SAVIORS,883010.6,19
2026,1,NISE,BONE SAVIORS,63398556.598000005,244557.0,NISE,BONE SAVIORS,1339800.5,25
2026,1,OPT-D,ELITE,37678893.017,161045.0,OPT-D,ELITE,414831.0,5
2026,1,ORSLIM,WARRIORS,61894745.7715,28544.0,ORSLIM,WARRIORS,326520.2,5
2026,1,PARIDOPA,TITANS,10363025.6735,6543.0,PARIDOPA,TITANS,50400.0,1
2026,1,RETZOLE,WARRIORS,6123781.65,3457.0,RETZOLE,WARRIORS,1023074.74,24
2026,1,SACVIN,ALPHA,59103188.1808,42662.0,SACVIN,ALPHA,845877.0,9
2026,1,SHEVIT,WARRIORS,10179437.525099998,20589.0,SHEVIT,WARRIORS,1657468.8,16
2026,1,THEWRIL,BONE SAVIORS,4657131.725,7864.0,THEWRIL,BONE SAVIORS,2376996.1,17
2026,1,VOXAMINE,TITANS,7737132.0038,17476.0,VOXAMINE,TITANS,268000.0,1
2026,1,XCEPT,BRAVO,50714639.952,90940.0,XCEPT,BRAVO,611675.25,11
2026,1,XILICA,TITANS,14520891.8246,35801.0,XILICA,TITANS,574464.52,7
2026,1,ZIBES,ALPHA,7488046.6947,53765.0,ZIBES,ALPHA,132940.0,1
2026,2,ANPLAG,CHAMPIONS,48641971.2644,35403.0,ANPLAG,CHAMPIONS,2853284.0,23
2026,2,ARBI,WINNERS,4083245.1757,11532.0,ARBI,WINNERS,52584.0,1
2026,2,AVSAR,CHALLENGERS,181099074.9215,398278.0,AVSAR,CHALLENGERS,3559791.8,32
2026,2,AVSAR PLUS,BRAVO,60335403.299600005,134137.0,AVSAR PLUS,BRAVO,2608875.5,24
2026,2,BYVAS,LEGENDS,34944032.212,124048.0,BYVAS,LEGENDS,597767.0,5
2026,2,DAPWIZ,LEGENDS,7491073.4685,23638.0,DAPWIZ,LEGENDS,3062844.2,51
2026,2,ERLINA,WINNERS,34135228.302,60736.0,ERLINA,WINNERS,787585.3,14
2026,2,ERLINA PLUS XR,NAVIGATORS,6445038.096,23579.0,ERLINA PLUS XR,NAVIGATORS,211731.5,2
2026,2,ESTAR,MAVERICKS,16590368.3615,56388.0,ESTAR,MAVERICKS,1307095.3,18
2026,2,ESTAR,TITANS,38823869.7575,89905.0,ESTAR,TITANS,3714515.0,28
2026,2,EVOPRIDE,WINNERS,14995514.5882,25646.0,EVOPRIDE,WINNERS,274500.0,2
2026,2,EVOPRIDE PLUS,WINNERS,22512238.786,52350.0,EVOPRIDE PLUS,WINNERS,364117.5,3
2026,2,FEMOVA,GLADIATORS,13891793.1244,12958.0,FEMOVA,GLADIATORS,305636.28,7
2026,2,FERFER,GLADIATORS,17225124.1667,22948.0,FERFER,GLADIATORS,683405.7,15
2026,2,INOSITA,METABOLIZERS,14164106.1805,13573.0,INOSITA,METABOLIZERS,455000.0,1
2026,2,INOSITA PLUS,METABOLIZERS,99146779.7788,95219.0,INOSITA PLUS,METABOLIZERS,5125725.32,52
2026,2,KALSOB,BONE SAVIORS,34463066.422,55356.0,KALSOB,BONE SAVIORS,1751759.0699999998,44
2026,2,LOWPLAT,CHALLENGERS,89304945.11130002,378508.0,LOWPLAT,CHALLENGERS,63649.0,1
2026,2,LOWPLAT PLUS,LEGENDS,113839012.9489,451026.0,LOWPLAT PLUS,LEGENDS,53170.0,1
2026,2,NISE,BONE SAVIORS,65056477.302,250908.0,NISE,BONE SAVIORS,2360595.92,61
2026,2,PARIDOPA,TITANS,9064274.167,5739.0,PARIDOPA,TITANS,470907.0,3
2026,2,SACVIN,ALPHA,57568606.7073,41740.0,SACVIN,ALPHA,377728.0,4
2026,2,THEWRIL,BONE SAVIORS,5007399.42,8452.0,THEWRIL,BONE SAVIORS,1223183.8,15
2026,2,TREATAN,METABOLIZERS,12001792.1257,28963.0,TREATAN,METABOLIZERS,390000.0,1
2026,2,VOXAMINE,TITANS,7828419.4964,17289.0,VOXAMINE,TITANS,77180.0,1
2026,2,XCEPT,BRAVO,49598584.893,89378.0,XCEPT,BRAVO,395653.0,4
2026,2,XILICA,TITANS,13036672.6126,32382.0,XILICA,TITANS,1963075.5,19
2026,3,ANPLAG,CHAMPIONS,5977891.05,4362.0,ANPLAG,CHAMPIONS,240000.0,1
2026,3,ESTAR,TITANS,3396553.93,7896.0,ESTAR,TITANS,568911.2,2
2026,3,INOSITA PLUS,METABOLIZERS,10352936.821,9985.0,INOSITA PLUS,METABOLIZERS,1241025.0,3
2026,3,KALSOB,BONE SAVIORS,3193719.578,5146.0,KALSOB,BONE SAVIORS,225330.0,2
2026,3,NISE,BONE SAVIORS,6481923.489,25023.0,NISE,BONE SAVIORS,311330.0,6
2026,3,THEWRIL,BONE SAVIORS,464665.25,782.0,THEWRIL,BONE SAVIORS,151700.0,2
2026,3,TREATAN,METABOLIZERS,1594801.9676,3911.0,TREATAN,METABOLIZERS,348000.0,1
2026,3,XILICA,TITANS,1335110.4266,3301.0,XILICA,TITANS,568911.2,2
