Material Name,Category,Yr,Revenue,Qty,Invoices
FASTESO TAB. 40MG CP (MDV),Export,2025.0,0.0,100.0,2
FASTESO TAB. 40MG CP 2X7'S,Pharma,2024.0,15985679.29,59222.0,502
FASTESO TAB. 40MG CP 2X7'S,Pharma,2025.0,21820302.6,66068.0,520
FASTESO TABLET 40MG CP MSDS INST.152X7'S,Pharma,2025.0,0.0,281.94,3
FEMOVA SAC. CP (QA) 1X10'S,Export,2024.0,0.0,0.0,1
FEMOVA SAC. CP (TJS) 10'S,Export,2025.0,0.0,0.0,1
FEMOVA SAC. CP (TJS) 1X30'S,Export,2025.0,8712.0,968.0,1
FEMOVA SAC. CP 1X10'S,Nutraceutical,2024.0,100056134.00999999,145086.0,1342
FEMOVA SAC. CP 1X10'S,Nutraceutical,2025.0,137844979.06,169912.0,1660
FERFER GRO SAC. CP (QA) 30'S,Export,2024.0,0.0,0.0,3
FERFER GRO SAC. CP (TJS) 30'S,Export,2025.0,0.0,0.0,1
FERFER GRO SAC. CP (UZB) 1X30'S,Export,2024.0,1360.1,938.0,2
FERFER GRO SAC. CP (UZB) 1X30'S,Export,2025.0,0.0,2288.0,18
FERFER GRO SAC. CP 1X30'S,Nutraceutical,2024.0,27363083.87,75135.0,869
FERFER GRO SAC. CP 1X30'S,Nutraceutical,2025.0,2042.3,6.0,4
FERFER SAC. CP (AFG) 1X30’S,Export,2024.0,74902.15,3257.0,46
FERFER SAC. CP (AFG) 1X30’S,Export,2025.0,0.0,0.0,3
FERFER SAC. CP (KEN) 1X30’S,Export,2025.0,0.0,524.0,3
FERFER SAC. CP (QA) 30'S,Export,2024.0,3528.0,4501.0,11
FERFER SAC. CP (TJS) 30'S,Export,2025.0,0.0,0.0,2
FERFER SAC. CP (UZB) 1X30'S,Export,2024.0,991.8000000000001,551.0,3
FERFER SAC. CP (UZB) 1X30'S,Export,2025.0,0.0,2092.0,14
FERFER SAC. CP 1X30'S,Nutraceutical,2024.0,99902516.84,237776.0,1924
FERFER SAC. CP 1X30'S,Nutraceutical,2025.0,151466532.08,312656.0,2472
FINNO-Q SAC. 3G CP 1X10'S,Nutraceutical,2024.0,15434782.24,35605.0,454
FINNO-Q SAC. 3G CP 1X10'S,Nutraceutical,2025.0,34513507.68,78821.0,1003
FIXATON SUSP. 100MG/5ML CP (AZN) 1X30ML,Export,2024.0,0.0,0.0,2
FIXATON SUSP. 100MG/5ML CP (AZN) 1X30ML,Export,2025.0,0.0,0.0,2
FLORACTIVA SAC. 250MG CP (GTM),Export,2024.0,3490.41,1511.0,6
FLORACTIVA SAC. 250MG CP (GTM),Export,2025.0,0.0,0.0,1
FLORACTIVA SAC. 250MG CP (GTM) 1X2'S,Export,2024.0,0.0,0.0,8
FLORACTIVA SAC. 250MG CP (GTM) 1X2'S,Export,2025.0,0.0,0.0,2
FLOW-Q CAP 0.4MG CP (KEN) 10'S,Export,2024.0,781.6,1187.0,5
FLOW-Q CAP 0.4MG CP (KEN) 10'S,Export,2025.0,749.6,1889.0,5
FORSONIDE CAP. 50/250 MCG CP 3X10'S,Pharma,2025.0,3583625.61,8118.0,139
FORSONIDE CAP. 50/500 MCG CP 3X10'S,Pharma,2025.0,5140632.85,10468.0,200
FREEDEP TAB. 100MG CP 2X10'S,Pharma,2024.0,0.0,0.0,9
FREEDEP TAB. 100MG CP 2X10'S,Pharma,2025.0,0.0,831.0,17
FREEDEP TAB. 50MG CP,Pharma,2024.0,12480.0,78.0,16
FREEDEP TAB. 50MG CP,Pharma,2025.0,60800.0,380.0,31
FREEDEP TAB. 50MG PS 2'S,Pharma,2024.0,0.0,0.0,1
FREEDEP TAB. 50MG PS 2'S,Pharma,2025.0,0.0,0.0,4
GABIN TAB. 400MG CP (GTM) 1X2'S,Export,2024.0,0.0,0.0,1
GABIN TAB. 400MG CP (GTM) 1X2'S,Export,2025.0,0.0,0.0,1
GABIN TAB. 400MG CP (GTM) 3X10'S,Export,2024.0,2405.7599999999998,716.0,5
GABIN TAB. 400MG CP (GTM) 3X10'S,Export,2025.0,3282.72,977.0,3
GALVECTA PLUS TAB. 50/1000MG CP 2X7'S,Pharma,2024.0,18273677.32,47560.0,804
GALVECTA PLUS TAB. 50/1000MG CP 2X7'S,Pharma,2025.0,16626447.26,41237.0,805
GALVECTA PLUS TAB. 50/500MG CP 2X7'S,Pharma,2024.0,23417599.19,62710.0,1039
GALVECTA PLUS TAB. 50/500MG CP 2X7'S,Pharma,2025.0,20237974.89,51216.0,1012
GALVECTA PLUS TAB. 50/850MG CP 2X7'S,Pharma,2024.0,35321410.39,94322.0,1216
GALVECTA PLUS TAB. 50/850MG CP 2X7'S,Pharma,2025.0,32746723.84,85765.0,1086
GALVECTA TAB. 50MG CP 1X10'S,Pharma,2024.0,7328318.31,33508.0,424
GALVECTA TAB. 50MG CP 1X10'S,Pharma,2025.0,6363271.5200000005,28003.0,388
GOURIC TAB. 40MG CP (CMB) 2X10'S,Export,2024.0,0.0,0.0,1
GOURIC TAB. 40MG CP (IQ) 3X10'S,Export,2024.0,0.0,0.0,5
GOURIC TAB. 40MG CP (IQ) 3X10'S,Export,2025.0,0.0,0.0,5
GOURIC TAB. 40MG CP (MMR),Export,2024.0,741.8100000000001,939.0,4
GOURIC TAB. 40MG CP (MMR),Export,2025.0,701.5200000000001,888.0,4
GOURIC TAB. 40MG CP (QA) 20'S,Export,2024.0,0.0,890.0,3
GOURIC TAB. 40MG CP (QA) 20'S,Export,2025.0,0.0,0.0,2
GOURIC TAB. 40MG CP (SLK) 2X10'S,Export,2024.0,0.0,0.0,7
GOURIC TAB. 40MG CP (SLK) 2X10'S,Export,2025.0,2430.12,1049.0,13
GOURIC TAB. 40MG CP 2X10'S,Pharma,2024.0,187616942.46,492038.0,2153
GOURIC TAB. 40MG CP 2X10'S,Pharma,2025.0,232788005.08,557726.0,2347
GOURIC TAB. 40MG CP INST. 100X10S,Pharma,2025.0,0.0,208.81,9
GOURIC TAB. 40MG PS (SLK) 4'S,Export,2024.0,0.0,0.0,4
GOURIC TAB. 40MG PS (SLK) 4'S,Export,2025.0,0.0,976.0,5
GOURIC TAB. 80MG CP (IQ) 3X10'S,Export,2024.0,0.0,0.0,7
GOURIC TAB. 80MG CP (IQ) 3X10'S,Export,2025.0,564.0,376.0,10
GOURIC TAB. 80MG CP (MMR),Export,2024.0,0.0,0.0,1
GOURIC TAB. 80MG CP (MMR),Export,2025.0,0.0,0.0,1
GOURIC TAB. 80MG CP (QA) 20'S,Export,2024.0,0.0,394.0,3
GOURIC TAB. 80MG CP (QA) 20'S,Export,2025.0,0.0,394.0,2
GOURIC TAB. 80MG CP 2X10'S,Pharma,2024.0,154460106.44,242376.0,1505
GOURIC TAB. 80MG CP 2X10'S,Pharma,2025.0,218096716.01,304043.0,1695
HISTALIS TAB. 10MG CP 1X10'S,Pharma,2024.0,12273229.73,110430.0,805
HISTALIS TAB. 10MG CP 1X10'S,Pharma,2025.0,14785277.38,111069.0,871
HISTALIS TAB. 20MG CP 1X10'S,Pharma,2024.0,5512782.28,27926.0,366
HISTALIS TAB. 20MG CP 1X10'S,Pharma,2025.0,11612198.620000001,46640.0,488
IBANDRO TAB. 150MG CP,Pharma,2024.0,5974.62,18.0,7
IBANDRO TAB. 150MG CP (SLK),Export,2024.0,0.0,0.0,2
IBANDRO TAB. 150MG CP (SLK),Export,2025.0,0.0,0.0,1
INOSITA PLUS 50/500MG INST CPEIC 49X7'S,Pharma,2025.0,0.0,142.19,1
INOSITA PLUS TAB 50/1000MG CP (MRT) 14'S,Export,2025.0,1527.31,937.0,1
INOSITA PLUS TAB 50/1000MG CP(SLK) 4X7'S,Export,2025.0,0.0,0.0,2
INOSITA PLUS TAB.  50/1000MG CP (MMR),Export,2024.0,0.0,0.0,3
INOSITA PLUS TAB.  50/1000MG CP (MMR),Export,2025.0,0.0,0.0,1
INOSITA PLUS TAB.  50/500MG CP (IQ) 28'S,Export,2024.0,0.0,0.0,1
INOSITA PLUS TAB.  50/500MG CP (IQ) 28'S,Export,2025.0,0.0,0.0,3
INOSITA PLUS TAB.  50/500MG CP (MMR),Export,2024.0,0.0,0.0,3
INOSITA PLUS TAB.  50/500MG CP (MMR),Export,2025.0,0.0,0.0,1
INOSITA PLUS TAB. 50/1000MG CP (CMB),Export,2024.0,0.0,0.0,1
INOSITA PLUS TAB. 50/1000MG CP (CMB),Export,2025.0,0.0,297.0,2
INOSITA PLUS TAB. 50/1000MG CP (CMR)14'S,Export,2025.0,0.0,0.0,1
INOSITA PLUS TAB. 50/1000MG CP (GTM) 28S,Export,2024.0,2863.78,2681.0,23
INOSITA PLUS TAB. 50/1000MG CP (GTM) 28S,Export,2025.0,0.0,0.0,21
INOSITA PLUS TAB. 50/1000MG CP (IQ) 28'S,Export,2024.0,951.0,634.0,3
INOSITA PLUS TAB. 50/1000MG CP (IQ) 28'S,Export,2025.0,904.5,603.0,17
INOSITA PLUS TAB. 50/1000MG CP (KEN) 28',Export,2024.0,0.0,0.0,4
INOSITA PLUS TAB. 50/1000MG CP (KEN) 28',Export,2025.0,0.0,0.0,1
INOSITA PLUS TAB. 50/1000MG CP 28S (AFG),Export,2024.0,0.0,0.0,9
INOSITA PLUS TAB. 50/1000MG CP 28S (AFG),Export,2025.0,0.0,0.0,7
INOSITA PLUS TAB. 50/1000MG CP 4X7'S,Pharma,2024.0,147862031.28,264710.0,1856
INOSITA PLUS TAB. 50/1000MG CP 4X7'S,Pharma,2025.0,206236272.57,273657.0,2005
INOSITA PLUS TAB. 50/500MG CP (CMB),Export,2025.0,0.0,294.0,2
INOSITA PLUS TAB. 50/500MG CP (CMR) 14'S,Export,2025.0,0.0,0.0,1
INOSITA PLUS TAB. 50/500MG CP (GTM) 28'S,Export,2024.0,2679.02,899.0,4
INOSITA PLUS TAB. 50/500MG CP (GTM) 28'S,Export,2025.0,2908.48,976.0,6
INOSITA PLUS TAB. 50/500MG CP (KEN) 28'S,Export,2024.0,0.0,0.0,2
INOSITA PLUS TAB. 50/500MG CP (KEN) 28'S,Export,2025.0,0.0,0.0,1
INOSITA PLUS TAB. 50/500MG CP 28'S (AFG),Export,2024.0,176021.28,3900.0,16
INOSITA PLUS TAB. 50/500MG CP 28'S (AFG),Export,2025.0,481.92,8.0,6
INOSITA PLUS TAB. 50/500MG CP 4X7'S,Pharma,2024.0,285379410.31,471208.0,2253
INOSITA PLUS TAB. 50/500MG CP 4X7'S,Pharma,2025.0,404187134.77,528746.0,2666
INOSITA PLUS TAB. 50/850MG CP 28'S (AFG),Export,2024.0,89637.24,1011.0,4
INOSITA PLUS TAB. 50/850MG CP 28'S (AFG),Export,2025.0,0.0,0.0,3
INOSITA PLUS TAB. 50/850MG CP 4X7'S,Pharma,2024.0,121304015.67,186885.0,1557
INOSITA PLUS TAB. 50/850MG CP 4X7'S,Pharma,2025.0,147442511.64000002,196223.0,1849
INOSITA PLUS TAB. 50/850MG CP DGDP 4X7'S,Pharma,2025.0,485760.0,2024.0,17
INOSITA PLUS TAB.50/1000MG CP INST.7X49S,Pharma,2024.0,0.0,2715.0640000000003,10
INOSITA PLUS TAB.50/1000MG CP INST.7X49S,Pharma,2025.0,0.0,862.0799999999999,20
INOSITA PLUS TAB.50/1000MG CP(GTM) 1X2'S,Export,2024.0,0.0,0.0,2
INOSITA PLUS TAB.50/1000MG CP(GTM) 1X2'S,Export,2025.0,0.0,0.0,7
INOSITA PLUS TAB.50/500MG CP (GTM) 1X2'S,Export,2024.0,0.0,0.0,2
INOSITA PLUS TAB.50/500MG CP (GTM) 1X2'S,Export,2025.0,0.0,0.0,5
INOSITA PLUS TAB.50/500MG CP INST.7X49'S,Pharma,2024.0,0.0,2430.306,11
INOSITA PLUS TAB.50/500MG CP INST.7X49'S,Pharma,2025.0,0.0,1865.3600000000001,21
INOSITA PLUS XR TAB. 100/1000MG CP (AFG),Export,2024.0,103834.32,2753.0,6
INOSITA PLUS XR TAB. 100/1000MG CP (AFG),Export,2025.0,59774.38,974.0,1
INOSITA PLUS XR TAB. 100/1000MG CP 2X7'S,Pharma,2024.0,45822228.949999996,95231.0,1082
INOSITA PLUS XR TAB. 100/1000MG CP 2X7'S,Pharma,2025.0,58323841.54,108183.0,1339
INOSITA PLUS XR TAB. 50/1000MG CP (AFG),Export,2024.0,72708.0,2740.0,5
INOSITA PLUS XR TAB. 50/1000MG CP (AFG),Export,2025.0,0.0,0.0,3
INOSITA PLUS XR TAB. 50/1000MG CP (IQ),Export,2024.0,0.0,0.0,8
INOSITA PLUS XR TAB. 50/1000MG CP (TJS),Export,2025.0,766.3000000000001,970.0,1
INOSITA PLUS XR TAB. 50/1000MG CP 2X7'S,Pharma,2024.0,50578053.98,159302.0,1623
INOSITA PLUS XR TAB. 50/1000MG CP 2X7'S,Pharma,2025.0,70149743.86,142402.0,1372
INOSITA PLUS XR TAB. 50/1000MG CP(GTM)2S,Export,2024.0,0.0,0.0,5
INOSITA PLUS XR TAB. 50/1000MG CP(GTM)2S,Export,2025.0,0.0,0.0,1
INOSITA PLUS XR TAB. 50/500MG CP (TJS),Export,2025.0,630.96,956.0,1
INOSITA PLUS XR TAB. 50/500MG CP 2X7'S,Pharma,2024.0,94456414.64,290438.0,2069
INOSITA PLUS XR TAB. 50/500MG CP 2X7'S,Pharma,2025.0,108714780.49,268405.0,1835
INOSITA PLUS XR TAB. 50/500MG CP(AFG)2X7,Export,2025.0,0.0,0.0,2
INOSITA PLUS XR TAB.100/1000MG CP(GTM)2S,Export,2024.0,0.0,0.0,3
INOSITA PLUS XR TAB.100/1000MG CP(GTM)2S,Export,2025.0,0.0,0.0,5
INOSITA PLUS XR TAB.100/1000MG CP(IQ)4X7,Export,2024.0,0.0,0.0,21
INOSITA PLUS XR TAB.100/1000MG CP(IQ)4X7,Export,2025.0,0.0,0.0,19
INOSITA PLUS XR TAB.100/1000MGCP(GTM)28S,Export,2024.0,0.0,0.0,5
INOSITA PLUS XR TAB.100/1000MGCP(GTM)28S,Export,2025.0,0.0,0.0,5
INOSITA PLUS XR TAB.50/1000MG CP(GTM)28S,Export,2024.0,4532.7699999999995,979.0,7
INOSITA PLUS XR TAB.50/1000MG CP(GTM)28S,Export,2025.0,0.0,165.0,3
INOSITA TAB. 100MG CP (GTM) 1X2'S,Export,2024.0,0.0,0.0,3
INOSITA TAB. 100MG CP (GTM) 1X2'S,Export,2025.0,0.0,0.0,6
INOSITA TAB. 100MG CP (GTM) 3X10'S,Export,2024.0,4196.28,867.0,8
INOSITA TAB. 100MG CP (GTM) 3X10'S,Export,2025.0,0.0,0.0,5
INOSITA TAB. 100MG CP (KEN) 28'S,Export,2024.0,4282.88,956.0,1
INOSITA TAB. 100MG CP (KEN) 28'S,Export,2025.0,2955.45,969.0,1
INOSITA TAB. 100MG CP (MLI) 4X7'S,Export,2025.0,4077.45,585.0,1
INOSITA TAB. 100MG CP (MMR) 1X10'S,Export,2025.0,0.0,0.0,2
INOSITA TAB. 100MG CP (SLK) 7X10'S,Export,2024.0,20179.73,4142.0,20
INOSITA TAB. 100MG CP (SLK) 7X10'S,Export,2025.0,4208.38,5665.0,40
INOSITA TAB. 100MG CP 4X7'S,Pharma,2024.0,1720307.1199999999,38131.0,649
INOSITA TAB. 100MG CP 4X7'S,Pharma,2025.0,1086102.23,36753.0,673
INOSITA TAB. 100MG PS (SLK) 4'S,Export,2024.0,0.0,0.0,3
INOSITA TAB. 100MG PS (SLK) 4'S,Export,2025.0,0.0,200.0,8
INOSITA TAB. 25MG CP 1X10'S,Pharma,2024.0,2354365.73,14063.0,205
INOSITA TAB. 25MG CP 1X10'S,Pharma,2025.0,3202613.08,16327.0,220
INOSITA TAB. 50MG CP (KEN) 28'S,Export,2024.0,3302.8799999999997,983.0,2
INOSITA TAB. 50MG CP (KEN) 28'S,Export,2025.0,0.0,0.0,1
INOSITA TAB. 50MG CP (MMR),Export,2024.0,0.0,0.0,3
INOSITA TAB. 50MG CP (SLK) 7X10'S,Export,2024.0,2446.7000000000003,525.0,12
INOSITA TAB. 50MG CP (SLK) 7X10'S,Export,2025.0,0.0,1090.0,26
INOSITA TAB. 50MG CP 4X7'S,Pharma,2024.0,81741688.76,141869.0,1384
INOSITA TAB. 50MG CP 4X7'S,Pharma,2025.0,87533563.03,134647.0,1395
INOSITA TAB. 50MG CP SPC (SLK) 7X10'S,Export,2024.0,0.0,0.0,10
INOSITA TAB. 50MG CP SPC (SLK) 7X10'S,Export,2025.0,0.0,0.0,10
INOSITA TAB. 50MG PS (SLK) 4'S,Export,2024.0,0.0,0.0,2
INOSITA TAB. 50MG PS (SLK) 4'S,Export,2025.0,0.0,0.0,2
INURIC-G TAB. 80MG CP (GTM) 1X2'S,Export,2024.0,0.0,0.0,3
INURIC-G TAB. 80MG CP (GTM) 1X2'S,Export,2025.0,0.0,0.0,6
INURIC-G TAB. 80MG CP (GTM) 3X10'S,Export,2024.0,0.0,0.0,3
INURIC-G TAB. 80MG CP (GTM) 3X10'S,Export,2025.0,0.0,0.0,4
IPRAZYME INH. SOL. 0.025% CP 5X2ML,Pharma,2025.0,11707983.29,26787.0,143
IPRAZYME-S INH. SOL. 0.5/2.5MG CP 5X2ML,Pharma,2025.0,10245396.62,19067.0,131
ITIPSO TAB. 50MG CP 1X10'S,Pharma,2024.0,13156891.36,82310.0,642
ITIPSO TAB. 50MG CP 1X10'S,Pharma,2025.0,24236642.63,145334.0,1060
IVABRADINE TAB. 5MG CP SPC (SLK) 2X7'S,Export,2025.0,0.0,0.0,1
IVADIN TAB. 5MG CP (IQ) 28'S,Export,2024.0,1787.24,982.0,2
IVADIN TAB. 5MG CP (SLK) 2X7'S,Export,2025.0,0.0,0.0,1
IVADIN TAB. 5MG CP 14'S,Pharma,2024.0,15295937.89,60728.0,571
IVADIN TAB. 5MG CP 14'S,Pharma,2025.0,1056961.47,5393.0,52
IVADIN TAB. 7.5MG CP (IQ) 28'S,Export,2024.0,2689.2000000000003,996.0,2
IVADIN TAB. 7.5MG CP 14'S,Pharma,2024.0,4042077.4099999997,14012.0,236
IVADIN TAB. 7.5MG CP 14'S,Pharma,2025.0,943135.62,2918.0,59
K-1000 PLUS SAC. CP 1X10'S,Nutraceutical,2025.0,22240617.97,101005.0,871
K-1000 TAB. CP (QA) 30'S,Export,2024.0,0.0,293.0,5
K-1000 TAB. CP 1X30'S,Export,2024.0,0.0,0.0,1
K-1000 TAB. CP 1X30'S,Nutraceutical,2024.0,107516407.92,286445.0,1985
K-1000 TAB. CP 1X30'S,Nutraceutical,2025.0,130981012.96,320136.0,2072
KALSOB TAB. CP (AFG) 1X30’S,Export,2024.0,190408.5,3930.0,9
KALSOB TAB. CP (AFG) 1X30’S,Export,2025.0,49284.64,712.0,2
KALSOB TAB. CP (GTM) 1X2'S,Export,2024.0,0.0,2.0,6
KALSOB TAB. CP (GTM) 1X2'S,Export,2025.0,0.0,0.0,2
KALSOB TAB. CP (GTM) 1X30'S,Export,2024.0,0.0,0.0,1
KALSOB TAB. CP (GTM) 1X30'S,Export,2025.0,0.0,0.0,2
KALSOB TAB. CP (KEN) 1X30’S,Export,2025.0,0.0,0.0,2
KALSOB TAB. CP 1X30'S,Nutraceutical,2024.0,108646964.59,334160.0,2240
KALSOB TAB. CP 1X30'S,Nutraceutical,2025.0,163527013.60999998,466919.0,3231
KLEVRA SOLN. 500MG/5ML CP (GTM) 30ML,Export,2024.0,0.0,0.0,3
KLEVRA SOLN. 500MG/5ML CP (GTM) 30ML,Export,2025.0,0.0,0.0,1
KLEVRA SOLN. 500MG/5ML CP (GTM) 60ML,Export,2024.0,0.0,0.0,2
KLEVRA SOLN. 500MG/5ML CP 1X60ML,Pharma,2024.0,17543583.99,41200.0,541
KLEVRA SOLN. 500MG/5ML CP 1X60ML,Pharma,2025.0,23468874.82,50127.0,682
KLEVRA TAB. 250MG CP 3X10'S,Pharma,2024.0,17202834.29,22066.0,565
KLEVRA TAB. 250MG CP 3X10'S,Pharma,2025.0,19368097.75,23803.0,666
KLEVRA TAB. 500MG CP (PHL) 10X10'S,Export,2025.0,0.0,803.0,5
KLEVRA TAB. 500MG CP (PHL) 30'S,Export,2024.0,0.0,0.0,2
KLEVRA TAB. 500MG CP (ZM) 30'S,Export,2025.0,0.0,250.0,2
KLEVRA TAB. 500MG CP 3X10'S,Pharma,2024.0,4787820.42,44699.0,846
KLEVRA TAB. 500MG CP 3X10'S,Pharma,2025.0,2706617.08,47731.0,1010
KLEVRA XR TAB. 500MG CP (GTM) 2'S,Export,2024.0,0.0,0.0,3
KLEVRA XR TAB. 500MG CP (GTM) 5X6'S,Export,2024.0,2592.0,2884.0,3
KLEVRA XR TAB. 500MG CP (GTM) 5X6'S,Export,2025.0,0.0,0.0,1
KLEVRA XR TAB. 500MG CP 2X5'S,Pharma,2024.0,4243440.8,8852.0,234
KLEVRA XR TAB. 500MG CP 2X5'S,Pharma,2025.0,4306152.87,8676.0,246
LEVE Q TAB. 250MG CP (KEN) 30'S,Export,2024.0,0.0,0.0,3
LEVE Q TAB. 250MG CP (KEN) 30'S,Export,2025.0,0.0,585.0,3
LEVE Q TAB. 500MG CP (KEN) 30'S,Export,2024.0,0.0,608.0,6
LEVE Q TAB. 500MG CP (KEN) 30'S,Export,2025.0,0.0,1190.0,6
LINENTA TAB. 5MG CP (IQ) 30'S,Export,2025.0,0.0,0.0,1
LOWPLAT PLUS TAB. 75/150MG CP (AFG),Export,2024.0,23854.500000000004,1350.0,7
LOWPLAT PLUS TAB. 75/150MG CP (AFG),Export,2025.0,0.0,0.0,1
LOWPLAT PLUS TAB. 75/150MG CP 1X10'S,Pharma,2024.0,10697289.91,54302.0,602
LOWPLAT PLUS TAB. 75/150MG CP 1X10'S,Pharma,2025.0,9198713.85,42013.0,542
LOWPLAT PLUS TAB. 75/75MG CP (AFG) 1X10',Export,2024.0,0.0,1.0,12
LOWPLAT PLUS TAB. 75/75MG CP (AFG) 1X10',Export,2025.0,12309.230000000001,349.0,9
LOWPLAT PLUS TAB. 75/75MG CP 1X10'S,Pharma,2024.0,67371553.17,492510.0,3263
LOWPLAT PLUS TAB. 75/75MG CP 1X10'S,Pharma,2025.0,89422306.62,531454.0,3303
LOWPLAT PLUS TAB. 75/75MG CP DGDP 1X10'S,Pharma,2025.0,307522.5,3275.0,27
LOWPLAT PLUS TAB. 75MG CP (MMR),Export,2024.0,0.0,0.0,1
LOWPLAT PLUS TAB. 75MG CP (MMR),Export,2025.0,438.75,975.0,1
LOWPLAT PLUS TAB.75MG CP INST.63X10'S,Pharma,2024.0,0.0,393.1,4
LOWPLAT PLUS TAB.75MG CP INST.63X10'S,Pharma,2025.0,0.0,103.22,6
LOWPLAT PLUS TAB.75MG CP INST.72X10'S,Pharma,2025.0,0.0,149.0,8
LOWPLAT PLUS TAB.75MG CP RIC INST63X10'S,Pharma,2024.0,0.0,845.58,2
LOWPLAT TAB. 75MG CP (AFG) 1X10'S,Export,2024.0,0.0,944.0,17
LOWPLAT TAB. 75MG CP (AFG) 1X10'S,Export,2025.0,0.0,0.0,8
LOWPLAT TAB. 75MG CP (MMR),Export,2024.0,0.0,0.0,1
LOWPLAT TAB. 75MG CP (MMR),Export,2025.0,342.29999999999995,978.0,1
LOWPLAT TAB. 75MG CP 1X10'S,Pharma,2024.0,60519886.38,373728.0,2625
LOWPLAT TAB. 75MG CP 1X10'S,Pharma,2025.0,64145422.64,350812.0,2777
LOWPLAT TAB. 75MG CP CPEIC INST.10X100'S,Pharma,2024.0,0.0,622.04,4
LOWPLAT TAB. 75MG CP DGDP 1X10'S,Pharma,2024.0,914883.2,12640.0,80
LOWPLAT TAB. 75MG CP DGDP 1X10'S,Pharma,2025.0,168704.0,2636.0,65
LOWPLAT TAB. 75MG CP INST. 100X10'S,Pharma,2024.0,0.0,117.0,2
LOWPLAT TAB. 75MG CP INST. 100X10'S,Pharma,2025.0,0.0,197.91,10
LOWPLAT TAB. 75MG CP INST. 100X10'S PIC,Pharma,2024.0,0.0,2352.0,6
LOWPLAT TAB. 75MG CP INST. 100X10'S PIC,Pharma,2025.0,0.0,16649.5,41
LOWPLAT TAB. 75MG CP WIC INST.100X10'S,Pharma,2025.0,0.0,755.89,3
MALSAR TAB. 50MG CP (PHL) 100'S,Export,2025.0,0.0,0.0,1
